"GEOID","NAME","STATE","YEAR","TOTAL_POP","MEDIAN_AGE","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP","MEDIAN_INCOME","POVERTY_RATE","NO_HEALTH_INSURANCE","MEDIAN_HOME_VALUE","MEDIAN_RENT","BACHELORS_DEGREE"
"48493","Wilson","TX",2021,58375,42.429870464839,312333,350931,12040,272673,72775,17.5867600319907,4.26299655809999,576748,1068,21.8435230455361
"48281","Lampasas","TX",2021,578145,40.9224553080276,434463,29865,3524,243376,79316,21.159953159513,22.1333555085585,633662,2051,14.662503011059
"48177","Gonzales","TX",2021,278836,37.7620766405016,703594,78984,179025,235923,47059,22.9847307503223,15.5851167370565,477246,2875,27.9135556216352
"48305","Lynn","TX",2021,222964,32.6810691133142,493905,220914,164901,159150,60455,20.8818923053332,20.5040017096326,172815,697,57.8333834791556
"05077","Lee","AR",2021,554200,49.8749042628333,240349,176387,142204,43724,92090,7.15759502607398,5.49518613377586,268740,2776,35.7315014256164
"06071","San Bernardino","CA",2021,363937,37.2520734602585,733776,269092,29489,319676,88922,10.0470891641453,9.83528512297198,423054,2977,32.1167906653136
"06003","Alpine","CA",2021,364724,38.4834648296237,377445,395259,247174,188908,73206,24.5927367312834,13.54487830773,326883,1912,29.2843086319044
"06049","Modoc","CA",2021,59177,33.2275323569775,293936,95809,73369,98025,63838,7.71884076064453,24.9112685699947,324382,1598,23.4982094285078
"09150","Northeastern Connecticut","CT",2021,924692,35.4419065313414,134333,389523,297995,16416,94720,19.5533659786452,12.5841930974275,853921,704,31.8251719721593
"08063","Kit Carson","CO",2021,122287,31.3784317858517,766953,196200,24812,340607,72780,15.2105211175513,27.255408342462,233184,786,14.3293420225382
"26011","Arenac","MI",2021,934475,30.2017490938306,297510,393792,200795,204925,51447,7.42011292139068,9.49947352521122,988346,2248,35.0764834345318
"36095","Schoharie","NY",2021,104493,31.4390565175563,836236,340122,165423,220146,30780,9.403055208968,23.7020182237029,762084,2705,38.9774165605195
"36099","Seneca","NY",2021,801189,32.7705003554001,376153,150349,150089,239679,74285,27.3096217901912,19.2055147932842,401447,1783,17.5329337036237
"48151","Fisher","TX",2021,948057,32.7770957816392,831490,439480,53615,226387,56167,12.9594155424275,18.9636933174916,991483,1990,19.4110023928806
"48327","Menard","TX",2021,195895,33.8876357953995,247947,378096,150229,168034,89982,25.6555410171859,4.46308916900307,637994,610,14.8926629242487
"48389","Reeves","TX",2021,38951,42.3989349417388,146973,281874,219529,82754,45813,19.4433440756984,26.1005649156868,233111,2134,53.6565224430524
"48433","Stonewall","TX",2021,664362,43.2816806808114,743593,168725,21449,278668,41957,8.82367628626525,10.4748855438083,507353,2073,27.9971057688817
"49021","Iron","UT",2021,513636,39.2557506309822,136196,491597,129369,356297,60060,15.426630731672,4.80815471615642,329278,798,56.7267997330055
"49027","Millard","UT",2021,691154,45.7570195524022,155374,390946,83987,289699,93232,10.4745565867051,0.872248434461653,125530,1219,59.9462175415829
"39085","Lake","OH",2021,829345,49.6836465317756,38874,454939,172138,43755,52568,13.2371277792845,29.5008365856484,490498,2080,23.9756435877644
"41029","Jackson","OR",2021,523757,43.7819718383253,797871,431667,231465,326740,98920,27.3673079628497,0.792192039079964,648778,2492,37.9428698471747
"12015","Charlotte","FL",2021,904555,41.4634798141196,456708,438825,7335,393997,78462,21.7684771993663,2.61251701740548,795095,743,26.2327016354539
"12063","Jackson","FL",2021,556408,38.4182487567887,139172,270372,186565,397413,96059,24.8012480279431,9.70151628367603,655894,1921,34.4678407907486
"36037","Genesee","NY",2021,41848,33.5894233966246,737427,404544,53963,72070,65996,22.3661013250239,9.7156265960075,724808,1439,46.6529845050536
"37001","Alamance","NC",2021,195255,30.6095400219783,148211,298406,173453,187542,59287,18.3247125486378,4.88564662635326,234031,1620,23.7882473645732
"37063","Durham","NC",2021,420002,46.5151411853731,299330,208154,166142,382328,71159,29.485044501489,29.6504337689839,349425,1870,47.3699363903143
"49031","Piute","UT",2021,351864,47.4789568921551,436096,332263,176194,144567,48189,6.48311910452321,20.4925333382562,419779,2767,55.6324790371582
"51109","Louisa","VA",2021,653737,32.6695124013349,357836,145712,45379,123156,69066,8.08025345439091,14.9987187772058,378699,1639,33.6012650420889
"51091","Highland","VA",2021,669847,38.7909618159756,873106,383644,268913,239379,84489,8.94210446393117,29.4827010040171,605984,621,58.6919424380176
"51530","Buena Vista","VA",2021,730715,31.6165479505435,760533,387624,89228,327492,55530,26.294011810096,7.58884062990546,945164,2947,59.6262070024386
"54041","Lewis","WV",2021,599019,42.2802793839946,619233,498596,102871,114353,93653,26.1857076617889,13.7820795108564,994088,2134,12.596766804345
"55137","Waushara","WI",2021,562787,38.8353871461004,37490,253021,273104,111329,93907,24.7609783324879,27.7863850886934,944360,2190,11.0956497048028
"42057","Fulton","PA",2021,92904,42.4750239728019,887631,66495,91297,32971,96467,20.9255146398209,6.97934513445944,570057,2949,40.7482894044369
"42039","Crawford","PA",2021,77432,46.2108772899956,879372,490229,287743,245300,50763,28.1199431989808,16.6386995301582,714545,2672,52.620489676483
"29161","Phelps","MO",2021,402550,44.5613577729091,600339,494484,86646,146625,37162,25.7855395274237,9.39329541753978,881710,2334,40.7849435717799
"17113","McLean","IL",2021,823581,31.1931581096724,319445,47335,35946,101362,36604,23.8113663170952,27.8967255167663,208824,2276,18.3677388494834
"17051","Fayette","IL",2021,217702,32.5623940490186,721993,477606,160950,259522,33923,26.2675069808029,0.423001796007156,239625,1232,18.9795410400257
"26049","Genesee","MI",2021,191332,47.6185282459483,108262,477257,241382,308280,75616,25.5602554080542,5.31722249463201,946307,2134,36.0359363513999
"37191","Wayne","NC",2021,114873,31.6378349112347,852859,141199,124454,385679,45871,25.13079226017,25.3989342274144,539423,1002,41.1213837936521
"37097","Iredell","NC",2021,214491,47.0969075476751,147318,202209,154483,149164,42100,21.1984980048146,10.720496205613,447469,2614,17.5211191200651
"55021","Columbia","WI",2021,965356,33.6287619359791,613575,438963,152702,289688,31047,8.9775847340934,19.2226433800533,313806,1685,48.5156264412217
"55097","Portage","WI",2021,67720,39.3299633683637,849029,189827,227697,147721,35713,26.4284921821672,3.32288983510807,358727,2519,51.4551839930937
"56031","Platte","WY",2021,544229,34.2894030082971,65903,401156,254683,381627,57597,6.7023715598043,14.9310880922712,890384,2185,59.4422853225842
"56027","Niobrara","WY",2021,234132,46.7530419724062,835908,455823,117954,279144,53815,19.5623443007935,27.798579542432,157387,547,31.4446380967274
"29131","Miller","MO",2021,455912,40.4837945383042,895715,495200,52678,56368,85372,15.0942316290457,26.0805950593203,748637,1658,58.6613085842691
"29229","Wright","MO",2021,814553,33.124127057381,35635,107224,170966,41087,54860,28.7117040087469,15.5532219051383,833082,1599,23.5539225884713
"29177","Ray","MO",2021,850529,47.5761502236128,342711,446097,263522,332511,65121,21.506420460064,26.0601462679915,805559,2791,13.3255718648434
"21015","Boone","KY",2021,994791,37.7754214825109,112988,309241,99822,160581,83577,24.2157416662667,24.0956244408153,966100,2994,24.5391769474372
"36039","Greene","NY",2021,80910,46.9071269780397,392463,494585,138062,320059,59878,6.18600490968674,14.0823938534595,188940,2972,13.1343387905508
"37109","Lincoln","NC",2021,796348,37.4258821597323,620998,403774,59824,94376,92263,18.7788874912076,13.4112403658219,595357,2164,48.8528213370591
"37067","Forsyth","NC",2021,96434,32.4958459986374,247824,138561,17996,274379,88240,22.6699262112379,29.5377549156547,768089,1902,46.361643136479
"38027","Eddy","ND",2021,673853,41.1029039137065,696187,134605,259798,94710,70796,22.7262291952502,8.8798796525225,177531,692,58.5690533882007
"72119","Río Grande","PR",2021,748694,46.2016416760162,890432,363925,155785,316504,39865,7.6582527498249,9.11164328455925,340192,826,33.25213389704
"72033","Cataño","PR",2021,98246,44.933576178737,666230,1063,127282,194691,57952,21.4556460513268,10.6669405661523,162554,1201,43.5010963259265
"29001","Adair","MO",2021,890782,44.2865079175681,657745,410165,151931,58466,86303,7.82943211495876,12.9078855598345,243286,2039,10.8763361838646
"30107","Wheatland","MT",2021,736105,40.4771990934387,13597,212846,144270,268331,56899,24.4471132592298,22.1868764609098,116695,2521,12.3659750935622
"31111","Lincoln","NE",2021,740599,37.5041424762458,454554,104854,72136,296007,30331,13.6845710698981,27.5822735438123,578724,2463,41.7131003714167
"51021","Bland","VA",2021,181070,43.0727833742276,422077,401878,85021,111641,37569,24.1500814573374,9.89559930749238,218080,1106,46.1056619905867
"51600","Fairfax","VA",2021,307578,44.2971439147368,14184,415614,22521,388928,89405,18.922686339356,8.48397464258596,955563,876,21.4897931809537
"51580","Covington","VA",2021,4778,47.9140476742759,393716,340159,5873,169999,99216,7.88611418800429,25.7225746382028,443428,2413,37.8649089159444
"38041","Hettinger","ND",2021,599322,30.5464583355933,392855,193693,225474,119048,76370,15.5897406174336,12.9692703438923,349940,2625,14.5544354361482
"38057","Mercer","ND",2021,432958,44.9547581281513,622457,436468,147171,387171,91767,16.6844688891433,29.3833584850654,826521,1629,26.5488773491234
"72053","Fajardo","PR",2021,782735,32.1343974396586,616948,334004,50336,179326,67669,28.7224806274753,18.6840517935343,417767,1197,52.7519165095873
"72054","Florida","PR",2021,390063,37.7259141532704,254502,25814,75591,167442,97842,24.39658622141,22.1092309942469,606268,2827,28.0731631582603
"31179","Wayne","NE",2021,319806,49.298883494921,318515,245844,20737,204377,66005,16.114357993938,0.477873024065048,286043,1260,58.9215447567403
"31119","Madison","NE",2021,132910,36.7376928217709,100492,74679,262985,245173,92732,22.9534791212063,13.8044717512093,938097,2047,26.2069631391205
"31139","Pierce","NE",2021,414482,39.1295240260661,364214,264658,232412,337077,84588,16.8051228288095,25.104736215435,818610,1780,38.5826618899591
"31009","Blaine","NE",2021,921461,46.6088605904952,796341,369148,98210,17676,69209,24.0938913496211,22.1111588040367,296442,2749,42.58100860985
"54105","Wirt","WV",2021,668111,48.6421449622139,370952,256033,234727,10915,84080,21.0777518001851,11.7179354466498,906272,2502,36.6015345579945
"55047","Green Lake","WI",2021,141184,44.6407500747591,228650,263174,156416,96758,62355,21.9826465542428,20.4833424347453,454585,1127,12.186443132814
"39049","Franklin","OH",2021,188951,32.1576102497056,856410,324908,40372,7923,89796,20.5659845098853,27.3671289766207,233728,1837,29.6689854841679
"39063","Hancock","OH",2021,610411,33.7632616749033,402606,113633,87397,112356,86251,14.8870325891767,5.4596967366524,313691,2154,23.5905881877989
"39077","Huron","OH",2021,304309,32.0509155560285,180048,172465,294106,101630,82845,15.3203530132305,24.7391950758174,251264,691,24.5451540593058
"72107","Orocovis","PR",2021,305197,41.9396375771612,828501,52596,26395,369312,82861,5.95073214615695,1.32954256609082,487967,2851,25.9352115471847
"31149","Rock","NE",2021,177622,49.4077459303662,405175,137254,270581,55503,34918,26.4022503001615,16.7160576372407,599541,1889,32.0028539071791
"37081","Guilford","NC",2021,843509,33.4927683789283,770953,17754,191670,83734,57713,9.24705447512679,15.5098604341038,869170,2081,32.3542800871655
"37195","Wilson","NC",2021,798878,47.1592072723433,240849,228494,72110,127808,50626,9.81292971526273,22.1636529034004,339225,1306,45.5171166011132
"21143","Lyon","KY",2021,104347,38.3247102564201,772955,83677,1706,397566,35609,6.62067171186209,15.6736856326461,482117,1048,18.142194931861
"21057","Cumberland","KY",2021,571776,30.4407921247184,75773,362539,33611,290465,92177,6.68708989513107,18.688528072089,158995,531,26.0219480167143
"39033","Crawford","OH",2021,810068,43.7439712556079,768623,494754,7151,52857,39176,10.1991655898746,27.2287798533216,451745,2580,49.4736978691071
"39165","Warren","OH",2021,889076,43.0442140065134,262629,403242,245816,114641,54713,13.6194145900663,17.0815346483141,793034,2979,12.6301591540687
"39129","Pickaway","OH",2021,669171,41.7004974465817,736909,480662,163972,138984,85891,8.26651954674162,13.687063716352,175946,1177,38.0315081006847
"72013","Arecibo","PR",2021,574299,44.7888738662004,23298,118627,77048,44333,87280,5.09217197657563,6.07204147148877,959728,2081,47.5348673784174
"72125","San Germán","PR",2021,468018,42.1719911228865,92092,231387,167439,82569,75254,29.9697614228353,13.2468403223902,867668,2662,47.5870269490406
"38063","Nelson","ND",2021,874622,31.9965063035488,459670,187093,187918,2109,44995,13.9825642935466,6.84510329738259,653185,1947,14.4513104949147
"38045","LaMoure","ND",2021,241412,32.9760779766366,113269,186644,24134,334487,90261,27.2285035939422,23.2064111460932,906390,640,28.2884543202817
"38039","Griggs","ND",2021,710605,49.9542473861948,406048,235551,62891,81580,63899,8.12840830883943,15.8896069228649,616001,968,38.6413226393051
"38065","Oliver","ND",2021,84804,30.7461726339534,71476,474778,226831,10851,55355,21.2249356566463,9.55338151194155,438775,1964,46.3156026694924
"21039","Carlisle","KY",2021,33464,36.9763877894729,882582,11007,244789,95608,64067,20.8166739682201,26.4477527467534,795989,2970,47.5086155137978
"22095","St. John the Baptist","LA",2021,157202,30.1533981505781,74578,88776,62246,163146,61687,11.6130968451034,1.21154379565269,202970,2959,53.4851443511434
"40103","Noble","OK",2021,811168,43.9853929309174,643075,55537,135131,307899,96850,29.4230948039331,23.675492964685,211922,1715,54.4467825582251
"40005","Atoka","OK",2021,205313,33.1550939846784,411506,260161,164148,310266,86780,28.6849110515323,29.9114616494626,460854,1043,46.5895866649225
"72043","Coamo","PR",2021,95629,41.5724412864074,430243,670,110712,369992,69079,14.4294579001144,21.16820539115,831574,2999,52.0618016622029
"72129","San Lorenzo","PR",2021,319233,34.4157510437071,32609,336068,63103,311374,99072,23.6399491969496,17.4146084021777,742447,1084,26.6909936931916
"39097","Madison","OH",2021,495789,36.0287171741948,191312,294556,135909,115698,58863,5.56658492540009,22.6486310712062,715525,2634,27.8122907294892
"39169","Wayne","OH",2021,839131,33.8501162314788,506277,327432,187162,219817,97582,28.6937505018432,17.0674210879952,719624,1151,16.1166486353613
"40107","Okfuskee","OK",2021,709965,38.6895028827712,50125,360814,155676,282103,76971,11.6094558511395,8.45319574931636,490275,1715,54.1905479994603
"27007","Beltrami","MN",2021,88152,46.6582036064938,527555,42120,120873,343452,51938,15.2429872727953,3.63424392649904,676087,2410,50.2174261282198
"27001","Aitkin","MN",2021,573609,40.5537224980071,795865,380537,55667,315677,41913,27.2825932200067,23.9875910198316,389121,962,47.3348300461657
"27033","Cottonwood","MN",2021,713507,44.1052749287337,626604,48197,196621,52879,57297,6.95793697494082,26.1911299056374,917626,2695,30.3674608143046
"27051","Grant","MN",2021,609096,35.332718314603,494888,460396,176635,339201,39089,8.17021596129052,9.71384007716551,394763,852,52.7537179552019
"42079","Luzerne","PA",2021,870260,37.4236679729074,353824,105118,209818,302467,71682,14.0567234379705,20.4170072986744,566709,1602,24.9225760367699
"42081","Lycoming","PA",2021,416466,33.3523054607213,618443,66821,25676,58559,84370,6.64892458124086,17.4759704153985,518613,2775,40.7235394837335
"72019","Barranquitas","PR",2021,981972,48.243861310184,118823,86612,232619,122086,79028,11.2477738771122,1.19694189867005,107634,1102,53.8469509710558
"72027","Camuy","PR",2021,848069,48.5195250203833,341658,299049,233708,87292,94908,10.9951607312541,20.6576814875007,642461,2263,44.0660681249574
"40039","Custer","OK",2021,470565,40.8989992551506,125519,362700,58595,311609,64517,24.6635921602137,17.0484404708259,955473,1786,43.9813486905769
"40029","Coal","OK",2021,616213,40.740082859993,869268,131797,104106,384405,63135,17.1288861264475,21.1177051928826,291130,706,56.7627043952234
"41053","Polk","OR",2021,333086,37.6883985754102,846742,241385,63246,174764,39976,22.4777599459048,18.2363862264901,395353,1230,24.381438458804
"27165","Watonwan","MN",2021,613295,31.0962231177837,112333,138845,148478,32409,75294,25.8958077302668,1.33136766962707,590207,714,24.2748716869392
"28085","Lincoln","MS",2021,88293,32.3062229901552,545693,322767,33325,320582,99061,6.77973216050304,16.6302146553062,532451,506,54.1345504834317
"28019","Choctaw","MS",2021,27142,44.4927270710468,827879,110554,145629,399038,59923,15.904755681986,6.70136904576793,708439,2659,33.9144357969053
"28069","Kemper","MS",2021,104280,36.9033912708983,476178,391392,231606,212071,88244,9.97709704795852,25.0387734174728,711752,2608,19.6662265132181
"42075","Lebanon","PA",2021,309917,42.6962329586968,466909,150098,291856,64618,41303,8.70562517200597,4.26989648491144,520512,775,19.5389144029468
"42019","Butler","PA",2021,972990,43.5105380322784,588220,29902,151965,208296,41010,18.7992663716432,7.04171266173944,958840,1171,59.6269950526766
"45011","Barnwell","SC",2021,650533,44.638363532722,327537,319910,235543,212758,63188,5.08048102608882,15.8402546891011,168759,2752,11.0308565571904
"72069","Humacao","PR",2021,510537,43.6551809404045,614317,26688,241717,117058,65981,26.9448227377143,18.9137308183126,747340,2419,29.2727011279203
"72089","Luquillo","PR",2021,348165,49.5494444295764,699335,414117,237459,84579,52295,23.5156288207509,14.7721676062793,683698,1675,23.3536125416867
"42021","Cambria","PA",2021,482198,36.2842584820464,428786,107952,17533,267080,43094,9.92916157236323,21.198705767747,258036,2559,16.4576996257529
"46017","Buffalo","SD",2021,641645,45.0474681146443,525131,363930,155028,28871,78347,21.9007673917804,3.6682229116559,404186,2082,26.1101571284235
"46079","Lake","SD",2021,793428,33.6390540702268,104105,335295,56363,133330,37859,12.0108958752826,20.650694577489,283025,1511,22.8780688741244
"46049","Faulk","SD",2021,210477,37.8105766419321,273248,136959,289291,23598,40698,11.5264666918665,29.2881131242029,257499,1160,16.4935507252812
"28077","Lawrence","MS",2021,97603,47.9009666619822,31375,331684,74421,25823,56159,26.1171304632444,13.8426474784501,110892,1191,13.9212995674461
"29123","Madison","MO",2021,540522,32.8244902566075,601922,387742,140887,220703,96366,26.275265829172,20.0235601211898,220399,2176,31.7834969982505
"29187","St. Francois","MO",2021,451613,33.368294951506,413198,73532,296158,352767,54652,13.9569501695223,15.2796389535069,869395,2425,13.9030547835864
"29049","Clinton","MO",2021,3173,31.3403691863641,832730,316,188429,6023,37271,6.12196109257638,23.1356301787309,591797,2602,48.611516461242
"45039","Fairfield","SC",2021,997438,34.846608066,134305,338037,86845,257248,35984,25.4528538277373,13.8135138479993,236476,2232,22.3624816653319
"46037","Day","SD",2021,742353,44.1122509445995,826505,359218,46747,265565,30571,13.8042838848196,13.5842051217332,970420,2322,13.2393011031672
"46115","Spink","SD",2021,387098,40.555903497152,154308,472555,240968,308202,81325,18.7038915592711,23.3165341475978,935086,738,47.3388318810612
"72035","Cayey","PR",2021,864873,30.635067615658,842129,130615,295514,267913,75132,6.09153036028147,10.1187558635138,278482,1615,18.3694348810241
"72123","Salinas","PR",2021,646804,48.589911297895,476156,125763,98773,395341,41164,22.514496325748,13.2829825719818,685032,2197,51.4328675717115
"72115","Quebradillas","PR",2021,753077,37.6125793671235,736445,404635,175640,280579,55939,29.8416951100808,23.6711309873499,796319,2101,44.0432693948969
"13307","Webster","GA",2021,405842,44.1408726945519,740524,133676,192291,182703,93762,13.4773059585132,14.3637851555832,423514,2077,56.7706808121875
"30109","Wibaux","MT",2021,835770,31.3938533933833,540666,382018,68712,338437,83812,16.819359351648,3.49092740099877,162257,1677,29.5564479799941
"29079","Grundy","MO",2021,18642,36.1842819768935,40011,101159,155202,153046,48641,21.3390298781451,3.17886708537117,715964,1897,29.7067829431035
"29121","Macon","MO",2021,357847,42.1700927708298,683601,52945,60739,269817,63488,6.35961673804559,24.8822084907442,712603,1269,51.3409336237237
"29061","Daviess","MO",2021,574732,41.5997034637257,155616,74087,257596,329474,87984,18.9628417731728,22.8115780139342,821587,1073,29.4513306254521
"46021","Campbell","SD",2021,371345,48.049392644316,35852,137619,233991,303951,68825,14.9519665702246,28.7763655185699,428122,2249,31.1244683829136
"47141","Putnam","TN",2021,20308,42.6565643958747,109439,369417,186537,270328,69373,21.1654133698903,9.20806198613718,248413,559,42.1061998605728
"47077","Henderson","TN",2021,152988,43.8959082541987,442140,97637,298725,182853,97827,24.278678757837,24.7154673538171,319522,1830,18.4824500256218
"72103","Naguabo","PR",2021,539333,30.8575083408505,356907,463235,200417,373241,77504,25.771522121504,4.59986481349915,305718,664,22.9426044877619
"72091","Manatí","PR",2021,961211,48.9887917274609,864249,438874,78677,121444,91068,18.6510911921505,13.4947670996189,514909,1695,38.3168565947562
"18091","LaPorte","IN",2021,785406,42.6147182611749,514031,256064,144204,151178,70906,19.944345963886,22.0368165755644,251794,2805,57.1480809501372
"26015","Barry","MI",2021,453689,43.2852487452328,681768,449562,54847,176385,38255,7.21444775816053,9.91819734452292,535930,1783,49.7998550673947
"20023","Cheyenne","KS",2021,558929,31.7274721851572,74697,348521,59948,321374,43055,19.1251777415164,29.2789613083005,498418,2906,26.2868182873353
"40111","Okmulgee","OK",2021,456399,40.9320321818814,412196,114836,251642,46226,95666,9.20016392599791,2.60755852796137,712712,2718,45.7967810705304
"48367","Parker","TX",2021,221059,32.460069344379,564656,329208,157552,256144,65453,21.5867222996894,8.75194838270545,256344,877,53.0342116160318
"48385","Real","TX",2021,17933,32.5263303378597,696660,418974,43458,211087,42583,16.1197453225031,12.0436789328232,212511,1422,56.6597235994413
"02016","Aleutians West","AK",2021,679232,31.5867955423892,376805,362815,223054,320530,85773,5.13215762446634,25.5348600936122,539058,2381,17.0528845884837
"31105","Kimball","NE",2021,717644,30.9818327240646,353257,399583,173593,254908,75377,7.57737559149973,24.2013821122237,620999,1354,51.495945956558
"31033","Cheyenne","NE",2021,453736,42.0928678382188,208077,266644,175731,76192,34029,21.1947571497876,7.05945644527674,349586,539,17.3910087347031
"72083","Las Marías","PR",2021,10577,30.6065531354398,465502,124333,280429,162719,55351,7.10854472825304,5.25508465245366,741774,2055,31.6023055720143
"72081","Lares","PR",2021,118223,35.0989993475378,610440,37449,237137,207292,96250,10.7863104913849,23.3609355404042,406026,727,34.1671633906662
"34037","Sussex","NJ",2021,110734,43.4010076476261,699222,252586,85896,181831,65512,28.6775949539151,8.78839507699013,837120,2740,58.2111027347855
"31143","Polk","NE",2021,950882,39.1761197056621,170233,472851,7012,70516,95253,29.834539211588,2.03828311292455,946869,2002,27.3107467009686
"40069","Johnston","OK",2021,711612,42.9303752491251,641927,110694,150283,39788,82915,23.3189239469357,4.8478964343667,787053,728,24.6426861057989
"01133","Winston","AL",2021,835173,31.0753247654065,280853,398049,49585,217588,56168,24.2408580740448,0.0701287784613669,634229,1261,56.5814113500528
"37143","Perquimans","NC",2021,909208,36.4772365707904,468586,72788,240705,193636,60561,12.5693649007007,22.3752586171031,554975,2814,35.8927721646614
"40001","Adair","OK",2021,871780,41.386795276776,380014,494378,211473,273719,40684,27.7841105137486,14.0993699035607,108683,2940,51.8996000196785
"40041","Delaware","OK",2021,37328,49.5859983516857,226637,65779,150981,233885,73179,26.5671553742141,18.6629564291798,921463,2329,12.8873459435999
"31169","Thayer","NE",2021,443784,37.4263150664046,503485,386001,123357,357235,93907,25.8851954201236,19.3914180784486,989029,2417,49.9339881143533
"38087","Slope","ND",2021,835632,48.7009233003482,676745,411480,107471,265067,70672,8.12568487133831,3.24458029819652,961809,2021,27.3028532532044
"19171","Tama","IA",2021,249873,30.7319819321856,132868,224927,73331,375451,74955,22.9441571468487,3.78707947907969,656495,900,19.8108116537333
"31125","Nance","NE",2021,365971,41.609144359827,627029,477589,25401,325055,88219,16.8866877397522,15.9889347944409,474715,1793,24.50277173426
"55039","Fond du Lac","WI",2021,6188,43.3238025801256,496303,361193,214310,151052,74996,15.5943187489174,26.5874878596514,188459,846,37.1272770711221
"51510","Alexandria","VA",2021,769169,32.7329387003556,213731,449638,173913,249368,86030,10.2677033352666,13.8759076735005,965288,1964,18.7870073737577
"30021","Dawson","MT",2021,638379,34.4651740044355,714435,217050,23103,368493,77823,10.4549146967474,25.9961345675401,537300,2776,20.9117029234767
"31053","Dodge","NE",2021,57478,47.7119981031865,373218,70455,207229,56928,34597,9.38826144090854,4.30957443080842,372944,2448,19.5355717232451
"35027","Lincoln","NM",2021,813354,41.3192368578166,554886,153133,297323,207211,57703,26.5556571085472,0.283359868917614,458492,1337,26.6964655742049
"16047","Gooding","ID",2021,869257,30.3189619909972,367925,396536,206875,19117,62914,13.2516505732201,16.0265316884033,399177,2353,12.5072454707697
"47131","Obion","TN",2021,982338,47.7897827187553,419091,235395,298590,34980,90022,12.8899987682234,4.36819691676646,432682,2183,15.2845362806693
"37157","Rockingham","NC",2021,201207,31.5195718547329,85657,385587,38031,42971,80934,22.8562985383905,2.64594876905903,424603,1050,23.3686488494277
"29101","Johnson","MO",2021,617840,44.4294689176604,361175,328645,290063,257896,72623,5.84922078531235,19.0374274668284,945419,747,29.5998587878421
"31013","Box Butte","NE",2021,432355,41.5462144836783,128774,446287,294181,276302,86604,26.0061970399693,19.0740389074199,345846,1979,34.3948477553204
"30067","Park","MT",2021,551701,49.1183995781466,46624,259854,118815,264493,34742,26.710364590399,8.36796740535647,292284,1757,36.5026199631393
"39027","Clinton","OH",2021,958289,48.739618724212,385554,340877,62037,381558,99228,9.03610136709176,11.3113636686467,523849,2422,22.5027107656933
"46059","Hand","SD",2021,435925,39.2132246633992,816638,32482,250033,116314,32828,16.3217486126814,27.4288978823461,965499,894,29.5974209229462
"46129","Walworth","SD",2021,34034,43.8832638878375,754004,356608,120909,28313,60455,12.7141018758994,12.1372084273025,533546,1016,47.8171506221406
"51590","Danville","VA",2021,988937,35.7233252795413,423176,323843,252545,196991,93940,26.0449488309678,18.3751215180382,686698,2194,14.1460244799964
"55109","St. Croix","WI",2021,222790,33.1564902095124,383314,359002,107612,373329,30203,25.1963321480434,11.9311989331618,401438,686,40.7934064883739
"48247","Jim Hogg","TX",2021,543969,38.2101046433672,352177,104474,52874,295214,39114,29.1417416546028,11.6399673535489,876408,1487,46.1943245050497
"17081","Jefferson","IL",2021,109685,41.8372602574527,140251,88206,293390,373283,93792,25.2948675956577,1.23080927180126,880251,1639,33.155983351171
"26149","St. Joseph","MI",2021,333177,38.8886756682768,128932,302277,120422,208258,70803,25.2747878443915,29.7349225566722,585643,2662,49.9035969516262
"13211","Morgan","GA",2021,7422,45.5871993629262,774148,38655,263847,21374,68693,12.4788511032239,20.1064408267848,583969,656,31.1847769212909
"47071","Hardin","TN",2021,768680,38.3564456366003,878865,182051,274005,359566,31515,19.2753757361788,2.98433848656714,953000,2890,19.0870155952871
"47083","Houston","TN",2021,628273,45.9893190767616,432541,74683,156382,291593,93895,27.4138374964241,22.711133568082,442213,1851,39.1188158444129
"48133","Eastland","TX",2021,161186,42.6372929941863,319059,53815,100075,69585,67553,7.03765566111542,28.216934655793,792030,2381,22.561214203015
"22047","Iberville","LA",2021,314170,38.7580369180068,785005,57937,110321,124800,51289,21.5435656206682,11.2067961716093,506373,2762,32.5302572827786
"38031","Foster","ND",2021,278665,46.2524269614369,831683,100109,283623,212639,38880,23.2929793605581,3.48638487746939,214672,966,39.6893658814952
"20185","Stafford","KS",2021,210147,32.6313435286283,142003,248523,56668,5717,78286,6.11897410824895,17.855497256387,915278,550,35.9478512802161
"21163","Meade","KY",2021,303358,46.5010444493964,418794,289057,212862,247632,39282,20.0961044477299,7.21371733350679,996441,1552,45.895340226125
"31073","Gosper","NE",2021,746166,31.4952078554779,170195,22939,295564,311517,44447,28.6320390482433,12.0296004507691,736600,1345,52.7241915254854
"39163","Vinton","OH",2021,6190,43.8659113319591,529405,149750,77306,230364,36129,21.9483224162832,11.0605606483296,947221,1014,29.8781855870038
"29181","Ripley","MO",2021,901853,36.2614434212446,101245,111791,117243,269539,67569,11.9730297487695,15.2895666263066,667316,2245,29.507512927521
"31133","Pawnee","NE",2021,831905,35.3248181240633,512573,138678,26634,370781,61715,11.2319362477865,10.4764609155245,332924,693,25.2426455868408
"37189","Watauga","NC",2021,376006,46.5044523775578,536256,172243,148189,82720,37149,8.48987448960543,19.4196066004224,390530,1538,18.4418503916822
"72151","Yabucoa","PR",2021,606203,40.4943673266098,718059,112381,82449,6425,86535,22.5467375083826,9.14465874899179,247521,926,31.0856371442787
