"GEOID","NAME","STATE","YEAR","TOTAL_POP","MEDIAN_AGE","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP","MEDIAN_INCOME","POVERTY_RATE","TWO_OR_MORE_RACES","NATIVE_AMERICAN","PACIFIC_ISLANDER","GROUP_QUARTERS_POP"
"29131","Miller","MO",2020,690756,30.3340799594298,204509,492396,211662,163079,74727,12.2301071893889,47391,2689,2894,32578
"29229","Wright","MO",2020,991221,48.51281223353,571495,8371,257395,311823,65293,20.3316980344243,35239,5055,1213,29673
"29177","Ray","MO",2020,948591,37.9703273810446,247006,362803,143963,128241,67035,26.4866758673452,7324,337,525,19845
"21015","Boone","KY",2020,109348,33.2183430157602,514201,152435,112161,179046,93069,17.070837628562,45573,4598,1046,38051
"36039","Greene","NY",2020,274425,30.4976452561095,562022,135147,177603,382947,38319,23.6531438142993,14297,8271,4264,39988
"37109","Lincoln","NC",2020,747001,30.5017205094919,274873,119977,60432,307385,61859,9.45759086869657,29688,528,1050,14623
"37067","Forsyth","NC",2020,358088,39.2664109170437,539888,254019,282751,166421,99584,17.4693161982577,22483,8700,732,2887
"38027","Eddy","ND",2020,321263,30.7361177168787,44208,275002,81081,64209,52098,24.3662957288325,48063,6791,4183,15399
"72119","Río Grande","PR",2020,990347,33.1689839577302,853960,63612,264598,124269,97592,14.1920527396724,26463,632,1027,6704
"72033","Cataño","PR",2020,296827,46.938960426487,832064,292373,36878,181775,51475,16.2372791511007,21144,309,3066,1769
"29001","Adair","MO",2020,486840,45.8936290303245,749238,54246,249528,181551,84176,28.4995710721705,45194,6385,3297,12785
"30107","Wheatland","MT",2020,492594,47.874529431574,820839,407,110673,364472,69525,8.08933912310749,7296,7562,2221,6984
"31111","Lincoln","NE",2020,16852,42.551501467824,552372,57461,180742,104995,58364,19.986815530574,30373,3258,2732,8406
"51021","Bland","VA",2020,690055,40.9177867230028,7549,409821,117688,252466,95525,14.0188229223713,48226,922,4771,46844
"51600","Fairfax","VA",2020,176781,33.9143084501848,353302,448129,203518,205354,38849,24.0031465725042,48660,7209,2306,40739
"51580","Covington","VA",2020,182330,48.8368419511244,782537,362853,140847,70925,91044,15.3573319211137,10898,3597,4627,7868
"38041","Hettinger","ND",2020,254561,32.0386473461986,762161,410037,40670,310418,60202,27.6442890940234,14005,8632,3451,46776
"38057","Mercer","ND",2020,896811,45.2336998144165,774179,279338,227072,244086,88983,7.48161303461529,4570,6520,2756,22246
"72053","Fajardo","PR",2020,191294,34.2873723804951,861827,77087,56448,204695,66384,5.60939362738281,13507,9676,3680,35983
"72054","Florida","PR",2020,970797,48.3392888028175,295562,161894,162006,201371,42776,10.1198002649471,14813,2787,2022,11008
"31179","Wayne","NE",2020,919543,40.4126122687012,651302,306294,137462,47848,39485,15.4394003865309,35140,5614,4081,7367
"31119","Madison","NE",2020,662348,46.1589747620746,690484,151142,146432,223821,84113,18.4844078915194,33448,480,4679,7233
"31139","Pierce","NE",2020,455393,45.9408634901047,860996,332260,19493,220044,78082,17.3226614377927,1933,5472,4652,5989
"31009","Blaine","NE",2020,97056,48.8701422279701,233816,393610,254691,10113,86694,20.6295563327149,38599,6650,4961,24818
"54105","Wirt","WV",2020,735759,33.1687216972932,112423,337851,113997,56936,98411,27.5059847696684,28085,5038,562,10020
"55047","Green Lake","WI",2020,857240,43.8555845012888,480016,172578,139079,373013,71752,22.998605518369,18298,3327,1878,24985
"39049","Franklin","OH",2020,347920,42.8971241880208,333300,216663,272254,17688,89731,9.92403310490772,31169,5649,3880,12178
"39063","Hancock","OH",2020,894101,33.954491885379,565839,209875,69846,295625,62710,21.82637919439,24129,7215,419,6589
"39077","Huron","OH",2020,370045,44.9989358196035,861572,163677,189874,311901,73554,6.63214367930777,25358,951,1942,1059
"72107","Orocovis","PR",2020,422495,33.2786098867655,139831,230856,114688,395372,47808,12.034036051482,4268,1453,1939,44820
"31149","Rock","NE",2020,354387,39.1215280070901,437939,371929,95611,294559,98365,5.25877530570142,22104,8373,1769,3474
"37081","Guilford","NC",2020,405093,40.9634552476928,543167,155166,122830,376526,58308,27.9725954355672,46416,7028,1889,6508
"37195","Wilson","NC",2020,465114,49.5847357297316,159161,204771,192659,383143,75392,7.3862608417403,4366,763,415,23318
"21143","Lyon","KY",2020,769433,36.0708279628307,233168,474699,276382,270697,95491,23.1202617648523,45718,5299,1986,18052
"21057","Cumberland","KY",2020,215866,37.1719863591716,725621,494905,75931,85124,72441,27.49760129489,18665,8749,3471,5336
"39033","Crawford","OH",2020,719345,44.1300629870966,743023,69730,196758,158767,39200,21.5360728278756,45274,4394,4394,27807
"39165","Warren","OH",2020,253091,36.3891092455015,94524,251166,193109,205434,77045,20.3455353458412,15741,5771,365,9730
"39129","Pickaway","OH",2020,977988,46.0690507013351,108752,130664,139449,50287,43857,28.7766014586668,38541,1921,2426,26567
"72013","Arecibo","PR",2020,648842,46.2997385021299,754971,89342,209510,25261,32403,20.5608093482442,21111,2166,3346,31691
"72125","San Germán","PR",2020,661591,49.8745471145958,101552,239817,266737,142564,77938,21.0530215303879,49967,8984,2937,18420
"38063","Nelson","ND",2020,392986,33.8632661895826,698455,29765,184713,73236,95661,13.3413511514664,735,8290,1982,36494
"38045","LaMoure","ND",2020,286504,49.3078217795119,96403,218049,189856,70809,51236,24.7402762598358,25602,5054,2988,11743
"38039","Griggs","ND",2020,418506,33.9497988438234,863155,97647,257645,8147,97959,10.6419064349029,46136,4239,1901,10338
"38065","Oliver","ND",2020,778397,45.8709044614807,482352,4042,40199,319658,71173,21.8971222301479,24850,2711,846,19063
"21039","Carlisle","KY",2020,987196,46.3123285770416,359426,391939,127172,293735,82113,6.5976432187017,34226,5121,4344,27592
"22095","St. John the Baptist","LA",2020,369782,32.8474207734689,673635,388411,280022,96259,94941,19.8328309645876,5788,758,652,16065
"40103","Noble","OK",2020,675148,36.5154935000464,751642,252513,6976,263351,97576,12.7216798032168,34739,673,3105,15542
"40005","Atoka","OK",2020,546174,43.5065693361685,566274,334151,55826,272243,83508,5.69564976147376,6002,5049,3116,30391
"72043","Coamo","PR",2020,277379,41.4941989304498,598988,245187,200802,45265,73871,10.4850279644597,36331,7008,513,42136
"72129","San Lorenzo","PR",2020,63441,40.3764984803274,124774,345339,13398,86090,59077,16.0430403437931,41461,2575,2254,37530
"39097","Madison","OH",2020,725264,33.7359239254147,177165,229108,21004,87410,60490,9.00462313555181,25983,2004,777,32257
"39169","Wayne","OH",2020,853633,36.7078829417005,622585,28477,70971,30992,51289,5.3094072744716,46650,5952,396,28635
"40107","Okfuskee","OK",2020,431138,41.6984339244664,92429,200416,131888,159827,84545,19.5895086810924,38453,5076,3395,14456
"27007","Beltrami","MN",2020,991406,45.6643255613744,834084,382887,197283,145351,53685,20.156647854019,3455,1845,2355,37530
"27001","Aitkin","MN",2020,454519,43.6727409996092,131303,415097,248716,227206,44730,29.4947232829873,11841,3596,372,35236
"27033","Cottonwood","MN",2020,383107,46.2192019447684,558620,421375,175456,323938,83476,9.77406770805828,41018,6192,3109,39818
"27051","Grant","MN",2020,704816,34.9800267163664,66828,80481,22574,387354,49150,15.1592272927519,26268,1736,448,2734
"42079","Luzerne","PA",2020,183786,45.0763417221606,783616,269213,114389,103453,35476,9.7411187319085,25973,8763,3220,28107
"42081","Lycoming","PA",2020,570652,38.9511297270656,77057,22031,254306,396072,66750,21.0816117422655,18538,5266,409,25215
"72019","Barranquitas","PR",2020,762560,30.7437407411635,514610,167925,293316,150052,57196,21.5383975894656,22557,8630,469,31661
"72027","Camuy","PR",2020,407741,45.13650176581,288506,288375,208350,66490,67360,21.4549000619445,16876,571,2861,22840
"40039","Custer","OK",2020,622269,48.5684590274468,338771,338033,118435,367482,35594,29.7603990370408,12528,6480,1093,14645
"40029","Coal","OK",2020,439250,49.9251717375591,632850,327738,214602,358448,89358,26.2339813704602,8844,3459,1365,17974
"41053","Polk","OR",2020,86619,36.402006354183,108680,116662,292389,17452,31287,20.1745528622996,27248,683,4825,28867
"27165","Watonwan","MN",2020,128284,37.7090135449544,497815,337452,30672,163304,38790,16.2153950554784,44089,1710,2728,8286
"28085","Lincoln","MS",2020,370851,41.0339523339644,286268,224474,203195,239004,66907,7.80193765647709,21611,4797,1188,15818
"28019","Choctaw","MS",2020,637438,30.8595593599603,34932,369862,283263,353391,86125,15.8609934337437,47376,9517,799,20831
"28069","Kemper","MS",2020,798490,39.663986642845,600894,445664,58257,166992,98235,14.8606713232584,49630,9555,3644,12766
"42075","Lebanon","PA",2020,696399,31.0884097917005,841794,62121,280510,304840,47022,25.9883642499335,31990,1181,2379,31272
"42019","Butler","PA",2020,255994,49.8108419869095,681552,249643,266944,161525,46097,23.4058291779365,2291,5957,883,22629
"45011","Barnwell","SC",2020,952237,35.1813036482781,191074,193494,13213,280567,45881,16.3626675854903,20614,1554,2302,32735
"72069","Humacao","PR",2020,525160,47.9096244229004,201718,37211,43860,371668,79735,8.0988383688964,14408,2655,2653,25857
"72089","Luquillo","PR",2020,829183,43.9346066210419,639553,59595,192697,189856,98526,10.1486584183294,15874,9474,2915,10496
"42021","Cambria","PA",2020,257311,36.1744556156918,229643,235297,146229,57996,75526,11.5032845013775,48660,3049,1552,42951
"46017","Buffalo","SD",2020,638898,45.4176522325724,506926,295574,125097,54181,88983,28.2470211340114,14188,1604,1555,17663
"46079","Lake","SD",2020,743146,33.5452070413157,432420,287905,291356,321171,42621,20.489046665607,14824,3398,2251,44597
"46049","Faulk","SD",2020,544090,48.4286605101079,437495,115304,191433,11183,33471,20.7884523796383,27135,3471,2590,3165
"28077","Lawrence","MS",2020,681185,37.9058316396549,869302,227710,32362,250929,96638,9.14965279051103,37483,2726,2412,30311
"29123","Madison","MO",2020,756625,44.0321617666632,593406,203478,224138,305470,53245,24.7335114236921,4194,1766,4382,24364
"29187","St. Francois","MO",2020,748176,40.1938423281536,639445,77454,180020,7869,35866,6.67759419418871,24325,634,3656,17119
"29049","Clinton","MO",2020,763161,30.6631206348538,143502,333105,212105,218153,62225,18.7250287400093,1637,9102,3153,29941
"45039","Fairfield","SC",2020,887967,46.696281787008,827040,409793,172673,42397,56125,12.6255651016254,12795,8406,4696,4897
"46037","Day","SD",2020,611466,46.381438258104,478788,29274,39481,301478,35396,9.75498368032277,17017,4743,509,32248
"46115","Spink","SD",2020,403258,35.8087219623849,850201,7477,290906,148302,57500,26.8831976060756,19987,3138,380,23816
"72035","Cayey","PR",2020,75906,31.7091007437557,505556,495128,155033,296553,37292,5.50971633754671,28358,9093,3142,19847
"72123","Salinas","PR",2020,201922,30.1769503578544,759352,461815,152452,248158,59453,24.4142360065598,20743,4274,616,48241
"72115","Quebradillas","PR",2020,7557,39.4079130003229,445801,159422,256149,313047,44493,5.89908714871854,15248,6112,4172,42105
"13307","Webster","GA",2020,591622,44.8652701452374,606761,402976,110566,355358,61277,12.6366569614038,39652,8993,626,46399
"30109","Wibaux","MT",2020,567181,44.7665925417095,775081,129415,230399,204621,69803,23.8964184897486,22730,3968,3963,37630
"29079","Grundy","MO",2020,572222,37.583859632723,583953,483474,195249,334387,30027,8.38316055131145,30932,1989,2219,28851
"29121","Macon","MO",2020,921527,49.4938036473468,272688,448821,16556,76542,52012,25.6240259169135,31363,4880,2672,15137
"29061","Daviess","MO",2020,827134,49.7369306720793,68408,196039,1193,210296,47653,24.5516580191907,42717,5573,3437,36584
"46021","Campbell","SD",2020,628885,39.0844846889377,77069,64179,26146,350712,31417,26.3557335606311,41866,3817,266,29381
"47141","Putnam","TN",2020,292024,38.1392540642992,696456,296922,140420,306692,56700,21.6395097330678,16109,9272,3056,680
"47077","Henderson","TN",2020,55288,47.2769685368985,143407,329755,26017,155981,59977,28.5054650227539,28883,3745,3456,20774
"72103","Naguabo","PR",2020,923897,47.6420029113069,870772,244403,58406,103905,30825,13.1056964059826,29668,5602,3021,38100
"72091","Manatí","PR",2020,201809,34.8423946835101,686460,180335,276996,13439,49991,10.8386096265167,20851,3777,1612,415
"18091","LaPorte","IN",2020,182443,34.3424967397004,259142,280225,117410,88497,54895,8.46045687329024,29920,790,2443,6471
"26015","Barry","MI",2020,999457,32.2563384566456,742751,383523,49176,272675,65074,8.12609413522296,22194,3679,2895,39683
"20023","Cheyenne","KS",2020,799653,46.2646940583363,165474,29878,294885,366768,55513,23.795226153452,22441,6671,2675,24533
"40111","Okmulgee","OK",2020,742423,47.3295926488936,317965,276912,215338,23363,68203,21.419466980733,42078,3101,4239,31041
"48367","Parker","TX",2020,652186,42.6601273240522,751427,160519,285800,291342,95318,12.4418130388949,13342,8293,3458,35619
"48385","Real","TX",2020,650566,47.6774529833347,4376,69860,166707,368519,88633,11.0537433659192,37499,4274,3825,39546
"02016","Aleutians West","AK",2020,632807,30.3205647272989,511398,172895,26846,335150,69225,8.75641629216261,39029,2435,4099,32940
"31105","Kimball","NE",2020,423491,46.5669602993876,578427,311320,41309,22326,44441,6.38107763486914,24754,7688,1998,38953
"31033","Cheyenne","NE",2020,542659,32.2749450709671,746802,368217,158010,350333,65872,20.7119705050718,41695,5733,4,17533
"72083","Las Marías","PR",2020,32940,43.5995853692293,299986,186137,57270,295745,44248,12.8759388183244,27115,918,1161,20040
"72081","Lares","PR",2020,36070,48.5557764070109,569335,412672,297340,152285,55666,22.7527950785588,38220,3160,1215,46654
"34037","Sussex","NJ",2020,650994,49.4535627076402,604785,70706,9251,150237,34527,10.7149472471792,13456,453,368,34777
"31143","Polk","NE",2020,799178,30.6287048943341,271244,116124,295137,134886,67819,15.3536520036869,28301,5794,335,6380
"40069","Johnston","OK",2020,486540,30.5028458917513,334893,121693,155244,303057,52290,14.7911289485637,1834,1932,2562,14628
"01133","Winston","AL",2020,97912,39.1962540289387,695967,263898,241742,184143,97126,13.2878671935759,19649,4867,25,22680
"37143","Perquimans","NC",2020,299428,35.669624148868,22745,56991,85107,197581,77789,27.3946256795898,45397,9236,4785,596
"40001","Adair","OK",2020,127570,44.6704301564023,80915,167442,13961,324333,39579,6.20387217612006,28739,6338,1899,31944
"40041","Delaware","OK",2020,214299,41.5125638293102,825259,476260,163722,46565,33036,18.877980527468,14827,2686,514,3362
"31169","Thayer","NE",2020,554379,44.1940366569906,168090,62127,115712,381569,61030,8.43808347242884,28982,1657,189,15877
"38087","Slope","ND",2020,268977,36.4816605718806,693737,250860,35610,87680,62369,22.2057945397682,31894,711,4191,40752
"19171","Tama","IA",2020,693622,41.9600274134427,858961,54475,141713,260259,59255,28.0923422670458,28125,4422,4058,44444
"31125","Nance","NE",2020,53734,38.2053062086925,15475,193921,53112,85978,58578,29.3688765971456,36375,2135,2614,39415
"55039","Fond du Lac","WI",2020,830510,43.4833652898669,23208,121467,17502,295713,97142,13.0861265829299,25869,3129,2823,49640
"51510","Alexandria","VA",2020,230958,41.9621365750208,604191,170997,88978,353960,39531,14.3426186940633,4654,3799,1836,35720
"30021","Dawson","MT",2020,884440,43.4939533332363,474695,17730,36076,64267,83949,22.4547703529242,11369,528,2286,26141
"31053","Dodge","NE",2020,739719,33.5459818458185,103924,306193,104399,276366,73737,23.4654114418663,35237,5622,4920,9177
"35027","Lincoln","NM",2020,186194,41.5003266977146,456384,431675,67844,6390,42806,10.2822418394499,48470,9091,1295,33448
"16047","Gooding","ID",2020,567142,33.7365974672139,368077,462029,198530,280593,33949,25.9853704553097,11949,7401,337,43368
"47131","Obion","TN",2020,755462,43.4663515537977,258853,268650,297834,12128,95887,15.0217972532846,102,9328,1585,30665
"37157","Rockingham","NC",2020,559925,40.1888896152377,613396,271519,154323,316160,63219,28.4458994469605,6733,5552,337,3596
"29101","Johnson","MO",2020,794623,42.018809420988,352608,140669,213751,200741,46575,12.5729609641712,47097,4457,1039,839
"31013","Box Butte","NE",2020,246033,38.0182445188984,346844,488340,208943,120730,48562,12.4357332312502,46810,3306,3206,24135
"30067","Park","MT",2020,113548,38.5669796122238,243227,476670,185305,398879,32361,28.382148280507,30606,3181,2299,40350
"39027","Clinton","OH",2020,828769,32.3515483178198,24108,314224,273147,66565,61625,18.0951250088401,21268,1479,2109,43747
"46059","Hand","SD",2020,46216,45.4333340469748,644965,54534,42952,102068,62297,13.5919014061801,2783,2124,221,29399
"46129","Walworth","SD",2020,226514,37.4761167401448,669074,106129,222582,289754,54797,13.2782129989937,31867,4004,4218,24775
"51590","Danville","VA",2020,733327,37.19054014422,139623,267992,159891,237352,63450,13.2861423667055,33103,7717,4551,7415
"55109","St. Croix","WI",2020,88506,32.4485172750428,149351,447456,276329,323189,99344,21.4241927384865,608,9561,1917,12329
"48247","Jim Hogg","TX",2020,983372,42.3698981525376,647898,493906,266760,275090,73532,20.416902519064,20026,309,3933,6735
"17081","Jefferson","IL",2020,744427,47.111096540466,812933,395853,215142,21631,43701,25.6014338531531,25343,914,3735,16019
"26149","St. Joseph","MI",2020,984763,42.5386217795312,536027,489308,206018,7481,92610,14.6419675159268,10424,898,1301,44774
"13211","Morgan","GA",2020,94964,34.0791843784973,755600,144728,1980,102583,75357,15.6150475272443,33517,4440,2879,44400
"47071","Hardin","TN",2020,631406,48.8621333334595,546679,119555,268400,397177,78497,11.7776183946989,44424,2190,3260,11395
"47083","Houston","TN",2020,4587,43.5658883396536,25089,271329,90539,11743,97855,11.5479957265779,21215,7317,236,10992
"48133","Eastland","TX",2020,840378,33.5597730334848,590609,283762,155301,138592,60408,9.90825456217863,43536,3064,1549,27069
"22047","Iberville","LA",2020,485981,35.2582173468545,250151,204118,122606,227040,77025,10.735206627287,5606,9324,4760,26280
"38031","Foster","ND",2020,604220,34.2807227233425,787106,352763,29076,343144,58575,7.53083778661676,19202,9084,3066,30220
"20185","Stafford","KS",2020,1341,39.1303754691035,567479,397281,199859,63622,80965,28.6222490784712,28004,6015,2824,13458
"21163","Meade","KY",2020,60008,44.8084951331839,104670,203109,182017,253824,86656,17.2893906896934,29580,6848,1968,18219
"31073","Gosper","NE",2020,201539,37.5723940460011,259310,163576,153730,229551,73291,5.95336710219271,28539,4184,2831,33039
"39163","Vinton","OH",2020,74307,39.1074397414923,320552,68014,57930,19818,81016,29.402509763604,47270,9299,605,30901
"29181","Ripley","MO",2020,233822,40.2377704996616,376190,269243,232485,357316,30989,13.0834704393055,15030,6056,1183,49357
"31133","Pawnee","NE",2020,859290,41.6273374762386,56125,432468,167280,148023,97428,20.7388041086961,9740,6746,2471,18355
"37189","Watauga","NC",2020,138731,33.8187959324569,746422,232363,291904,313627,85375,12.2854069352616,10914,662,1431,44922
"72151","Yabucoa","PR",2020,520349,37.8016739990562,669676,235594,160930,338628,53740,11.943240336841,8677,8209,2991,42717
"13159","Jasper","GA",2020,991691,32.6880445331335,441501,84591,205781,374698,81064,7.45560052571818,25168,1750,2662,23743
"42121","Venango","PA",2020,215736,37.1776833338663,234761,347813,192876,78899,84216,28.3146950544324,18210,1740,721,47784
"46057","Hamlin","SD",2020,28992,43.8740555616096,652865,72026,97008,178609,60066,14.9038400512654,15877,8716,1439,16875
"48021","Bastrop","TX",2020,421985,45.0305599393323,287297,387081,118257,40845,85215,25.1777287642471,27340,4500,4307,27263
"48285","Lavaca","TX",2020,9502,49.6404760098085,667136,454544,118808,16887,93090,7.98569306032732,1965,2949,1427,49693
"40071","Kay","OK",2020,635475,45.2319374633953,836570,462719,200493,141515,71648,7.39892009994946,21526,9638,2788,16927
"46081","Lawrence","SD",2020,182248,46.5782242501155,799378,19086,146424,188759,50689,10.8245204214472,9808,3592,2401,26603
"48267","Kimble","TX",2020,13234,35.7112727640197,123058,200398,114304,256320,74819,17.2289172839373,23549,3378,3778,35655
"29053","Cooper","MO",2020,909871,35.4754471406341,180187,265148,270578,218682,59045,13.175446477253,15510,6535,489,36868
"01113","Russell","AL",2020,449665,31.4616080466658,503004,58293,282107,185925,65372,26.0610363108572,45351,6288,4621,34297
"12079","Madison","FL",2020,144712,38.6028967611492,23737,114910,276110,137019,79659,12.8290143108461,4972,6436,4220,26037
"18159","Tipton","IN",2020,805337,49.1296120313928,853619,285275,215064,159865,61726,29.2598863202147,3288,1942,3491,15543
"24013","Carroll","MD",2020,2521,37.921499107033,872908,222265,38409,175118,60007,24.0885663963854,45423,7749,592,27071
"37149","Polk","NC",2020,462071,37.7216780092567,592527,151536,164721,371497,94878,11.3945936562959,12761,2807,4876,8418
"44009","Washington","RI",2020,412085,47.1686892490834,179533,67723,91496,158848,91098,12.4460568604991,45778,4015,1103,31226
"54075","Pocahontas","WV",2020,884154,44.0398726705462,198766,269905,135719,318246,32618,27.7303457621019,22189,4391,2358,25949
"56033","Sheridan","WY",2020,553406,36.3697096286342,396319,88624,130220,141803,80920,6.82786259101704,30679,1600,3733,19179
"13077","Coweta","GA",2020,182802,31.5581703279167,499496,371411,183510,348784,88141,18.1065022200346,37623,5359,435,33048
"21165","Menifee","KY",2020,980488,42.32624118682,864289,369549,295402,395439,78701,18.6009702808224,11730,4991,885,30337
"32001","Churchill","NV",2020,577013,49.8727253405377,810857,445488,61120,175234,60518,7.83052423619665,19419,824,238,12647
"46085","Lyman","SD",2020,3660,33.0011799931526,485833,483734,283479,301149,45576,15.7447095157113,40673,5970,1518,16601
"51037","Charlotte","VA",2020,486158,46.3736163266003,196252,337074,59323,2848,99605,28.4354987100232,17787,4187,3730,16007
"55035","Eau Claire","WI",2020,952670,33.7939726375043,169102,41747,54232,178954,31524,26.1319904832635,42786,1279,1669,41548
"72007","Aguas Buenas","PR",2020,703003,48.4320556744933,29356,303205,101656,656,75315,26.6488719685003,46108,6089,1930,2891
"72005","Aguadilla","PR",2020,143205,34.9893283611163,511901,144811,296623,255760,50260,7.86186194862239,35522,4585,3162,18275
"50011","Franklin","VT",2020,761122,49.7667265729979,177286,86717,202593,187404,83739,18.5410110116936,43793,7967,2166,16180
"05053","Grant","AR",2020,86715,47.0153274200857,241238,400264,186508,157343,44508,9.05353250680491,49787,1307,622,27387
"51683","Manassas","VA",2020,648064,34.4888601265848,152556,104599,276354,61058,95884,15.2952794462908,26990,9145,4244,16665
"25021","Norfolk","MA",2020,509173,44.3959848769009,585056,409415,240541,56237,43936,14.0697526698932,18674,5121,4695,24229
"12091","Okaloosa","FL",2020,8636,37.1976181259379,575602,154168,246143,143754,52624,12.9049953375943,28693,5235,1107,43379
"17055","Franklin","IL",2020,36309,34.2782716546208,548892,288608,206396,131292,94219,23.3546802203637,20153,316,831,19678
"31029","Chase","NE",2020,451162,39.5506015187129,375576,450678,56898,272452,51640,25.629343361361,10110,2679,669,10242
"55055","Jefferson","WI",2020,714956,39.6209400612861,103965,256574,158103,319876,61505,14.4699591922108,26333,1851,782,10137
"55113","Sawyer","WI",2020,794049,32.3629636224359,691744,231759,150964,335038,39915,10.6604273500852,44669,4173,4707,34022
"01081","Lee","AL",2020,634773,41.389910900034,835207,69530,60884,121187,94816,12.064377219649,16186,4695,3353,25319
"39069","Henry","OH",2020,137493,40.3911798680201,743474,117642,82182,160219,85563,29.7757090546656,33037,6775,3410,11556
"51570","Colonial Heights","VA",2020,64246,49.1199731687084,658124,122197,111841,373676,67423,23.8953425385989,660,4980,2803,40601
"28047","Harrison","MS",2020,428169,42.5095329107717,656566,383945,74763,159291,76598,28.8471990218386,4614,8782,2944,19058
"30075","Powder River","MT",2020,390226,30.8409147430211,417124,444376,277410,212001,61687,18.5637343802955,49198,6131,2366,46693
"17111","McHenry","IL",2020,276490,34.8795445496216,467798,12098,137452,52215,97903,26.4082624355797,17355,989,3563,24685
"17201","Winnebago","IL",2020,461870,31.8139691418037,824677,285617,16482,129415,64793,20.3081465687137,28950,7482,1800,48532
"18003","Allen","IN",2020,154418,34.9020008184016,440300,84102,148408,231010,70275,21.4078839996364,39220,6893,3871,4877
"13099","Early","GA",2020,233188,31.572792599909,22705,285900,193918,310997,98477,19.8310628486797,27791,3206,4281,445
"20017","Chase","KS",2020,281697,49.6795638464391,430782,441267,116615,88149,91453,18.4203110181261,41336,7801,2603,46060
"26123","Newaygo","MI",2020,940006,43.6066528921947,196100,33974,112140,156088,53306,26.2727978592739,42040,4491,3155,44622
"08101","Pueblo","CO",2020,934651,43.0640952149406,636857,340085,71241,374427,36126,12.7997402753681,48761,3554,3815,18087
"21117","Kenton","KY",2020,911984,40.1598268561065,707190,195842,134387,2907,36055,13.3708577905782,17325,901,1092,38385
"21103","Henry","KY",2020,807268,32.5713770231232,612533,105472,147682,74242,40140,22.4875431577675,29427,4120,778,19717
"48393","Roberts","TX",2020,728677,45.6866350257769,861180,344832,142041,376925,76742,14.6669982885942,48901,6362,1700,36220
"28099","Neshoba","MS",2020,340294,49.6886162320152,311791,470771,292313,141217,55767,7.50605723122135,43078,5017,2988,38475
"17127","Massac","IL",2020,726990,35.3147043054923,682694,278822,152288,1910,31936,9.81557322200388,12170,5717,3637,43811
"19057","Des Moines","IA",2020,536763,36.9020223338157,527828,118471,262454,220771,41541,28.2958839216735,29956,692,1780,13575
"20003","Anderson","KS",2020,499999,46.1060409061611,266439,78115,65117,78027,94116,29.6597013552673,28820,8318,1554,44838
"28131","Stone","MS",2020,874250,45.0484516937286,357434,381241,113725,213102,30362,6.75481293699704,43660,7285,2040,2068
"01019","Cherokee","AL",2020,120273,43.4564419556409,145494,408992,241587,238409,71304,26.9917813199572,27366,9957,3214,23518
"17187","Warren","IL",2020,151420,43.6295282933861,10350,233884,204940,327859,33580,14.5276529842522,1209,3177,1062,12583
"29067","Douglas","MO",2020,877566,39.9578362843022,401022,109344,111349,93607,70192,19.9539251346141,49068,2402,58,48527
"31151","Saline","NE",2020,427894,45.4945885995403,332001,474078,122542,17753,57948,18.3438272750936,43968,4490,2744,5248
"39047","Fayette","OH",2020,24760,41.8762127449736,884836,277372,197170,1773,65492,8.64663342479616,9253,9239,4163,22505
"13281","Towns","GA",2020,828992,34.4771016016603,126941,110015,141020,262095,84607,17.2983763052616,25986,5614,4905,30218
"16009","Benewah","ID",2020,802769,46.2476697796956,652191,476722,264625,328847,68974,11.152551737614,16844,9076,361,24726
"47051","Franklin","TN",2020,49723,45.0925013190135,569445,260003,79089,13244,96449,27.0710303692613,8414,9007,4884,30163
"47101","Lewis","TN",2020,85429,38.6083008581772,879199,370055,200465,339058,40045,11.4452920923941,13287,8365,229,21864
"18025","Crawford","IN",2020,42364,38.4788834815845,887268,304632,63168,306346,32126,6.27038603532128,10080,4289,1229,19925
"19193","Woodbury","IA",2020,526595,48.6865284945816,234445,269942,111963,89055,89819,12.6959113415796,45447,4700,2468,28197
"27115","Pine","MN",2020,526876,48.3310425421223,694597,432992,33888,171310,43581,23.1843698315788,1826,7066,2572,6899
"29173","Ralls","MO",2020,238870,43.1496377987787,389665,159378,70124,185050,56061,18.7156009441242,2231,1891,3780,814
"31157","Scotts Bluff","NE",2020,365749,39.920968557708,578655,186447,297514,289531,67787,5.79035157687031,15516,5573,1367,13790
"47139","Polk","TN",2020,725729,34.3721150048077,656325,449687,22538,177355,58228,10.7060248858761,26427,7962,4483,11424
"48217","Hill","TX",2020,620980,44.4540629722178,884780,411792,296850,209953,95963,8.0230411037337,24239,9691,2454,31106
"51061","Fauquier","VA",2020,349951,30.0993408402428,359385,497664,259534,65528,79412,11.2262007209938,31107,7794,4865,36274
"28031","Covington","MS",2020,278012,45.8978971280158,168676,74333,72295,227931,65503,7.27987022371963,24461,4014,1282,44484
"29015","Benton","MO",2020,480373,31.8435434205458,271617,169135,12444,306147,36269,19.4620622100774,3123,1849,1009,540
"31183","Wheeler","NE",2020,534566,48.7308353278786,721447,335243,98153,358785,44875,9.63957996689714,17576,3800,2035,20078
"37135","Orange","NC",2020,467563,33.6623089574277,51955,286501,178609,213051,58970,29.1682682593819,40023,6960,1393,6215
"26079","Kalkaska","MI",2020,415647,33.953144219704,536711,227132,85897,51402,59511,29.7014836000744,1527,5169,642,40507
